ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002088029-26-000002	YES	101	0002088029	PU-0908 Fund I, a series of Roll Up Vehicles, LP	2006 196th St SW	Suite 114	Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2026
0002089767-26-000001	YES	101	0002089767	Targa Toro LP	5 Mast Road		Lee	NH	NEW HAMPSHIRE	03861	4342380920	DELAWARE							Limited Partnership		withinFiveYears	2025
0002085421-26-000001	YES	101	0002085421	AGYL AI SPV LLC	629 W. Main		Oklahoma City	OK	OKLAHOMA	73102	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001981363-26-000004	YES	101	0001981363	Range Finance, Inc.	8270 Greensboro Drive, Suite 910		McLean	VA	VIRGINIA	22102	703-261-4164	DELAWARE	Pylon, Inc.						Corporation		overFiveYears	
0002109640-26-000001	YES	101	0002109640	CREEKSIDE JV LLC	1145 REPUBLICAN ST APT 2306		SEATTLE	WA	WASHINGTON	98109	425-260-0557	WASHINGTON							Limited Liability Company		withinFiveYears	2025
0002109410-26-000001	YES	101	0002109410	Run Ventures II CIV-C, L.P.	95 SOUTH STATE STREET, SUITE 1400		SALT LAKE CITY	UT	UTAH	84111	801-942-8999	DELAWARE							Limited Partnership		withinFiveYears	2026
0002049210-26-000003	YES	101	0002049210	Bluejack Fire Holdings, LLC	7701 FORSYTH BLVD.	SUITE 350	CLAYTON	MO	MISSOURI	63105	314-408-5600	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001785889-26-000001	YES	101	0001785889	IC Partners Offshore Fund	SUITE 1401-1402, 14/F, RUTTONJEE HOUSE	11 DUDDELL STREET	CENTRAL	K3	HONG KONG	00000	85237933004	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0001762496-26-000001	YES	101	0001762496	Blackstone Infrastructure Partners - V Feeder L.P.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Partnership		overFiveYears	
0002092104-26-000001	YES	101	0002092104	Teton Crypto Capital Ripple SPV LLC	5100 Civitania Rd SE		Mableton	GA	GEORGIA	30126	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002108662-26-000001	YES	101	0002108662	Belridge Cerebras LP	4728 Pleasant Avenue		Minneapolis	MN	MINNESOTA	55419	4342380920	DELAWARE							Limited Partnership		withinFiveYears	2025
0002019890-26-000004	YES	101	0002019890	Renegade Gold Inc.	200 BURRARD STREET, SUITE 1615		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 3L6	(604) 678-5308	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0001966353-26-000001	YES	101	0001966353	Blackstone Infrastructure Partners Europe (LUX) SCSp	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	LUXEMBOURG							Other	a Luxembourg special limited partnership	withinFiveYears	2022
0002107879-26-000001	YES	101	0002107879	JBGVC Flowt SPV 1, LLC	625 Kenmoor Ave SE		Grand Rapids	MI	MICHIGAN	49546	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001981363-26-000003	YES	101	0001981363	Range Finance, Inc.	8270 Greensboro Drive, Suite 910		McLean	VA	VIRGINIA	22102	703-261-4164	DELAWARE	Pylon, Inc.						Corporation		overFiveYears	
0002078087-26-000001	YES	101	0002078087	Starting Line Reel AI, LLC	444 W Lake St Suite 1900		Chicago	IL	ILLINOIS	60606	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002078113-26-000001	YES	101	0002078113	Blue Kite Ventures SP II LP	5350 Crawford St		Houston	TX	TEXAS	77004	4342380920	DELAWARE							Limited Partnership		withinFiveYears	2025
0002108035-26-000001	YES	101	0002108035	Alpha Auto Capital Fund I, LLC	5875 NW 163rd Street	Suite 104	Miami Lakes	FL	FLORIDA	33014	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002109959-26-000001	YES	101	0002109959	LRC2 Hospitality Holdings I, LLC	405 SOUTH 11TH STREET	SUITE 104	OXFORD	MS	MISSISSIPPI	38655	(601) 540-6051	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002093657-26-000001	YES	101	0002093657	CCI Skyryse SPV, LP	610 Newport Center Drive		Newport Beach	CA	CALIFORNIA	92660	4342380920	DELAWARE							Limited Partnership		withinFiveYears	2025
0002107696-26-000001	YES	101	0002107696	Inflection Ventures XAI Fund II LLC	445 Wood Ln		Peconic	NY	NEW YORK	11958	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107875-26-000001	YES	101	0002107875	HGP-RSOS, LP	5425 Wisconsin Avenue, Suite 600		Chevy Chase	MD	MARYLAND	20815	4342380920	DELAWARE							Limited Partnership		withinFiveYears	2025
0002108657-26-000001	YES	101	0002108657	Solist SpaceX Holdings LLC	442 W. Kennedy Blvd.		Tampa	FL	FLORIDA	33606	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002104435-26-000001	YES	101	0002104435	Green Book Ventures Horizon IV LLC	601 Montgomery Street		San Francisco	CA	CALIFORNIA	94111	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002109689-26-000001	YES	101	0002109689	BV Property LLC	2415 TULIP RD		SAN JOSE	CA	CALIFORNIA	95128	9259987425	CALIFORNIA							Limited Liability Company		withinFiveYears	2025
0001849299-26-000001	YES	101	0001849299	Centerline Greater China Offshore Feeder Fund Ltd	15/F, CENTRAL 88	88-98 DES VEOUX ROAD CENTRAL	CENTRAL	K3	HONG KONG	00000	85235895599	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0000891836-26-000016	YES	101	0001542600	Tinicum Parallel L.P.	800 THIRD AVENUE, 40TH FLOOR		NEW YORK	NY	NEW YORK	10022	212-446-9300	DELAWARE							Limited Partnership		overFiveYears	
0002109012-26-000001	YES	101	0002109012	Nimble Partners Select, L.P. - Series 4 (Astranis)	1 LETTERMAN DRIVE	BUILDING A, SUITE 4900	SAN FRANCISCO	CA	CALIFORNIA	94129	415-525-8922	DELAWARE							Other	Nimble Partners Select, L.P. - Series 4 (Astranis) is a series of Nimble Partners Select, L.P. (a Delaware Series Limited Partnership)	withinFiveYears	2026
0000891836-26-000015	YES	101	0001542602	Tinicum Tax Exempt L.P.	800 THIRD AVENUE, 40TH FLOOR		NEW YORK	NY	NEW YORK	10022	212-446-9300	DELAWARE							Limited Partnership		overFiveYears	
0001709409-26-000004	YES	101	0001918319	Koibito Franchise, LLC	8776 E. SHEA BLVD., SUITE 106-104		SCOTTSDALE	AZ	ARIZONA	85260	480-306-8440	ARIZONA							Limited Liability Company		overFiveYears	
0002108455-26-000001	YES	101	0002108455	Jewish Educational Scholarship Support VIII, LLC	2000 TECHNOLOGY DRIVE		PITTSBURGH	PA	PENNSYLVANIA	15219	412-681-8000	PENNSYLVANIA							Limited Liability Company		withinFiveYears	2025
0002084939-26-000001	YES	101	0002084939	GC Venture XII (VH 2025), L.P.	20 UNIVERSITY ROAD, 4TH FLOOR		CAMBRIDGE	MA	MASSACHUSETTS	02138	617-234-7000	DELAWARE							Limited Partnership		withinFiveYears	2025
0000891836-26-000014	YES	101	0001542599	Tinicum L.P.	800 THIRD AVENUE, 40TH FLOOR		NEW YORK	NY	NEW YORK	10022	212-446-9300	DELAWARE							Limited Partnership		overFiveYears	
0002106568-26-000001	YES	101	0002106568	BIP Nucleus REITco V LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107598-26-000002	YES	101	0002107598	BREP Nucleus REITco III LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001140361-26-003915	YES	101	0001369392	Thornburg International Equity Fund (Q.P.) LLC	2300 North Ridgetop Road		Santa Fe	NM	NEW MEXICO	87506	800.847.0200	DELAWARE							Limited Liability Company		overFiveYears	
0002106569-26-000001	YES	101	0002106569	BIP Nucleus REITco IV LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000950103-26-001720	YES	101	0002104340	JFL-Fortress Co-Invest Partners, L.P.	55 HUDSON YARDS	23RD FLOOR	NEW YORK	NY	NEW YORK	10001	(212) 634-0100	DELAWARE							Limited Partnership		withinFiveYears	2025
0001734892-26-000003	YES	101	0001734892	Atrility Medical, Inc.	455 SCIENCE DRIVE	STE 120	MADISON	WI	WISCONSIN	53711	608-960-9960	DELAWARE				Atrility Medical LLC			Corporation		overFiveYears	
0002049993-26-000001	YES	101	0002049993	IASV Seed Ventures Fund II, LP	429 VASSAR AVENUE		BERKELEY	CA	CALIFORNIA	94708	510-292-3370	DELAWARE							Limited Partnership		withinFiveYears	2024
0002107596-26-000001	YES	101	0002107596	BREP Nucleus REITco V LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002106570-26-000001	YES	101	0002106570	BIP Nucleus REITco III LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002109018-26-000001	YES	101	0002109018	Round2 Cell Co-Investment, LP	410 Park Avenue	Suite 510	New York	NY	NEW YORK	10022	(917) 972-5921	DELAWARE							Limited Partnership		withinFiveYears	2026
0002106571-26-000001	YES	101	0002106571	BIP Volt REIT LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107597-26-000001	YES	101	0002107597	BREP Nucleus REITco IV LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001981363-26-000002	YES	101	0001981363	Range Finance, Inc.	8270 Greensboro Drive, Suite 910		McLean	VA	VIRGINIA	22102	703-261-4164	DELAWARE	Pylon, Inc.						Corporation		overFiveYears	
0001231919-26-000118	YES	101	0002097372	Valinor Digital Inc.	50 HUDSON YARDS, 64TH FLOOR		NEW YORK	NY	NEW YORK	10001	646 687 7007	DELAWARE				Valinor Financial Inc.			Corporation		withinFiveYears	2025
0002109376-26-000001	YES	101	0002109376	LEGACY ARAPAHO GP LLC	950 TOWER LANE SUITE 900		FOSTER CITY	CA	CALIFORNIA	94404	6505712250	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002107222-26-000001	YES	101	0002107222	26N LionBarry CRE Opportunities LP	600 MADISON AVENUE, 26TH FLOOR		NEW YORK	NY	NEW YORK	10022	212-224-0620	DELAWARE							Limited Partnership		withinFiveYears	2026
0002107598-26-000001	YES	101	0002107598	BREP Nucleus REITco III LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002096870-26-000001	YES	101	0002096870	Blue Dot Kraken LLC	6500 Sand Lake Sound Rd, Unit 1413		Orlando	FL	FLORIDA	32819	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002108017-26-000001	YES	101	0002108017	Blue Dot - DollarBull - Kraken LLC	6500 Sand Lake Sound Road		Orlando	FL	FLORIDA	32819	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002090708-26-000002	YES	101	0002090708	Riptide Nataur I, LLC	705 S STREEPER ST		BALTIMORE	MD	MARYLAND	21224	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002081111-26-000022	YES	101	0002081464	Centre Street Partners II LP	575 MADISON AVENUE, SUITE 1601		NEW YORK	NY	NEW YORK	10022	917-566-8222	DELAWARE							Limited Partnership		withinFiveYears	2025
0002107123-26-000001	YES	101	0002107123	BTO Nucleus REITco V LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000950103-26-001707	YES	101	0001556112	Mendocino Long-Focused Offshore Ltd.	55 RAILROAD AVENUE		GREENWICH	CT	CONNECTICUT	06830	203-422-6820	CAYMAN ISLANDS				Mendocino Long-Only Offshore Ltd.			Corporation		overFiveYears	
0002108456-26-000001	YES	101	0002108456	Jewish Educational Scholarship Support VII, LLC	2000 TECHNOLOGY DRIVE		PITTSBURGH	PA	PENNSYLVANIA	15219	412-681-8000	PENNSYLVANIA							Limited Liability Company		withinFiveYears	2025
0002078115-26-000001	YES	101	0002078115	Double Zero II, LLC	7115 Orchard Lake Rd		West Bloomfield	MI	MICHIGAN	48322	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002099585-26-000001	YES	101	0002099585	Etna VI LLC	715 Park Avenue		New York	NY	NEW YORK	10021	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001981363-26-000001	YES	101	0001981363	Range Finance, Inc.	8270 Greensboro Drive, Suite 910		McLean	VA	VIRGINIA	22102	703-261-4164	DELAWARE							Corporation		overFiveYears	
0002106756-26-000001	YES	101	0002106756	BXINFRA Poseidon REIT L.L.C.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107362-26-000001	YES	101	0002107362	Global Series Holdings, LLC - BSC VivoPower I	735 CASTLE CREEK DR.		ASPEN	CO	COLORADO	81611	970-618-1321	DELAWARE							Limited Liability Company		withinFiveYears	2026
0002109138-26-000001	YES	101	0002109138	GC Venture XII (A-II), L.P.	20 UNIVERSITY ROAD, 4TH FLOOR		CAMBRIDGE	MA	MASSACHUSETTS	02138	617-234-7000	DELAWARE							Limited Partnership		withinFiveYears	2026
0002106501-26-000001	YES	101	0002106501	BTO Nucleus REITco IV LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002099538-26-000001	YES	101	0002099538	iCapital-Strategic Value Partners Special Situations VI Access Fund, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	212 994-7400	DELAWARE							Limited Partnership		withinFiveYears	2025
0002107446-26-000001	YES	101	0002107446	PNWCP Lake Union Investors LLC	1200 WESTLAKE AVE N	SUITE 310	SEATTLE	WA	WASHINGTON	98109	2065059426	WASHINGTON							Limited Liability Company		withinFiveYears	2025
0002096537-26-000002	YES	101	0002096537	PFHCL SPV I LLC	725 Skippack Pike		Blue Bell	PA	PENNSYLVANIA	19422	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001959854-26-000003	YES	101	0001959854	Link Signis R2K Fund, LP	ONE KENDALL SQUARE	BUILDING 200, SUITE B2201	CAMBRIDGE	MA	MASSACHUSETTS	02139	617-245-0223	DELAWARE							Limited Partnership		withinFiveYears	2022
0002106757-26-000001	YES	101	0002106757	BXINFRA Volt REIT L.L.C.	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002095715-26-000001	YES	101	0002095715	SERIES 1 OF SEVENS INVESTMENT PARTNERS LLC	941 MAIN ST.		LONGMONT	CO	COLORADO	80501	720-271-1726	WYOMING							Limited Liability Company		withinFiveYears	2025
0002090142-26-000001	YES	101	0002090142	Sobelini Pizza Crunch Company, LLC	5736 HEATHER BREEZE COURT		LAS VEGAS	NV	NEVADA	89141	408-768-6598	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002096444-26-000001	YES	101	0002096444	RNP Capital 1CISO.IO SPV 2 LLC	8 The Green #21564		Dover	DE	DELAWARE	19901	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002078108-26-000001	YES	101	0002078108	RNP Capital Wirespeed SPV LLC	8 The Green #21564		Dover	DE	DELAWARE	19901	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002104547-26-000001	YES	101	0002104547	BXPE Nucleus REITco V LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002106509-26-000001	YES	101	0002106509	BTO Nucleus REITco III LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002078098-26-000001	YES	101	0002078098	RNP Capital Mechanized.ai SPV 2 LLC	8 The Green #21564		Dover	DE	DELAWARE	19901	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000902664-26-000728	YES	101	0002109009	Norland FundView, LP	2995 WOODSIDE ROAD, SUITE 400-202		WOODSIDE	CA	CALIFORNIA	94062	415-465-1000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002099512-26-000001	YES	101	0002099512	Lightcone X-Energy Series D SPV LLC	801 Thompson Ave		Rockville	MD	MARYLAND	20852	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000898822-26-000003	YES	101	0001673977	Varo Money, Inc.	555 Montgomery Street	Suite 1100	San Francisco	CA	CALIFORNIA	94111	415-521-0843	DELAWARE	Ascendit Holdings, Inc.						Corporation		overFiveYears	
0002108613-26-000001	YES	101	0002108613	Insight Partners Continuation Fund IV, L.P.	1114 AVENUE OF THE AMERICAS, 36TH FLOOR		NEW YORK	NY	NEW YORK	10036	(212) 230-9200	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002106753-26-000001	YES	101	0002106753	BXPE Nucleus REITco III LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002078165-26-000002	YES	101	0002078165	7GC & Co. Opportunity Partners, Fluidstack LLC	81 Greene St		New York	NY	NEW YORK	10012	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002038315-26-000002	YES	101	0002038315	PE Blue Owl GP Stakes VI Offshore Feeder Fund, Ltd.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	212-994-7400	CAYMAN ISLANDS							Other	CAYMAN ISLANDS EXEMPTED COMPANY	withinFiveYears	2024
0002093655-26-000001	YES	101	0002093655	BASE SPV, LLC	8205 E Redfield Rd		Scottsdale	AZ	ARIZONA	85260	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089574-26-000001	YES	101	0002089574	American Bitcoin SPV, LLC	8205 E. Redfield Rd.		Scottsdale	AZ	ARIZONA	85260	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000929638-26-000518	YES	101	0001768103	XTIUM HOLDINGS, INC.	ONE PENN PLAZA		NEW YORK	NY	NEW YORK	10119	914-984-2400	DELAWARE				ATSG Holdings, Inc.	Axispoint Technology Solutions Group, Inc.		Corporation		overFiveYears	
0002107088-26-000001	YES	101	0002107088	BXPE Nucleus REITco IV LLC	345 PARK AVENUE		NEW YORK	NY	NEW YORK	10154	212-583-5000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002108038-26-000001	YES	101	0002108038	BASE DAT SPV, LLC	8205 East Redfield Rd.		Scottsdale	AZ	ARIZONA	85260	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001652576-26-000002	YES	101	0001652576	Fund Street Technologies LLC	3390 Mary St.	Suite 310	Coconut Grove	FL	FLORIDA	33133	786-237-2792	DELAWARE				FUND STREET LLC			Limited Liability Company		overFiveYears	
0002108158-26-000001	YES	101	0002108158	GC Venture XII (A-I), L.P.	20 UNIVERSITY ROAD, 4TH FLOOR		CAMBRIDGE	MA	MASSACHUSETTS	02138	617-234-7000	DELAWARE							Limited Partnership		withinFiveYears	2026
0002109252-26-000001	YES	101	0002109252	MEI AGI Transpose Fund II, L.P.	4201 MAIN STREET	SUITE 200	HOUSTON	TX	TEXAS	77002	415-625-2720	DELAWARE							Limited Partnership		withinFiveYears	2025
0002102295-26-000001	YES	101	0002102295	Eclipse SPV XXX, L.P.	514 HIGH STREET, SUITE 4		PALO ALTO	CA	CALIFORNIA	94301	650-720-4667	DELAWARE							Limited Partnership		withinFiveYears	2025
0000950103-26-001700	YES	101	0001138916	MERITAGE INVESTORS LLC	55 RAILROAD AVENUE		GREENWICH	CT	CONNECTICUT	06830	203-422-6820	DELAWARE							Limited Liability Company		overFiveYears	
0002108808-26-000001	YES	101	0002108808	AMFP VII REIT LLC	C/O ABACUS CAPITAL GROUP LLC	100 PARK AVENUE, SUITE 3500	NEW YORK	NY	NEW YORK	10017	212-203-4960	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107821-26-000001	YES	101	0002107821	Bochi Honey Partners LLC	9087 Canyon Gate Road		Sandy	UT	UTAH	84093	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002104470-26-000001	YES	101	0002104470	Bochi Ketone Partners LLC	9087 Canyon Gate Road		Sandy	UT	UTAH	84093	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002099553-26-000001	YES	101	0002099553	Bochi Perimeter Partners LLC	9087 Canyon Gate Road		Sandy	UT	UTAH	84093	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107171-26-000001	YES	101	0002107171	LW Retail LLC	30 S. MERIDIAN STREET, SUITE 1100		INDIANAPOLIS	IN	INDIANA	46204	(317) 577-5600	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001140361-26-003886	YES	101	0001599206	Thornburg Multisector Opportunistic Fund (Q.P.), LLC	2300 North Ridgetop Road		Santa Fe	NM	NEW MEXICO	87506	800.847.0200	DELAWARE				Thornburg Multisector Opportunistic (Q.P.), LLC			Limited Liability Company		overFiveYears	
0002099549-26-000001	YES	101	0002099549	Bochi MASA Partners 4, LLC	9087 Canyon Gate Road		Sandy	UT	UTAH	84093	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002106972-26-000001	YES	101	0002106972	ION STRATEGIES ALPHA FUND, LP	SKELTON BAYLOT, BUILDING #10	FISH BAY	TORTOLA	D8	VIRGIN ISLANDS, BRITISH	VG1110	325-668-7118	VIRGIN ISLANDS, BRITISH							Limited Partnership		withinFiveYears	2025
0002107167-26-000001	YES	101	0002107167	LW Office LLC	30 S. MERIDIAN STREET, SUITE 1100		INDIANAPOLIS	IN	INDIANA	46204	(317) 577-5600	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002099075-26-000001	YES	101	0002099075	Bochi Rottler Partners LLC	9087 Canyon Gate Road		Sandy	UT	UTAH	84093	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002107162-26-000001	YES	101	0002107162	LW Instrata LLC	30 S. MERIDIAN STREET, SUITE 1100		INDIANAPOLIS	IN	INDIANA	46204	(317) 577-5600	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001878477-26-000002	YES	101	0001878477	NAVF Select LLC	C/O DALTON INVESTMENT TRUST	360 N Pacific Coast Highway, Suite 1060	El Segundo	CA	CALIFORNIA	90245	424-231-9100	DELAWARE				Michael 1925 LLC			Limited Liability Company		withinFiveYears	2021
0002107160-26-000001	YES	101	0002107160	LW Grand LLC	30 S. MERIDIAN STREET, SUITE 1100		INDIANAPOLIS	IN	INDIANA	46204	(317) 577-5600	DELAWARE							Limited Liability Company		withinFiveYears	2025
