company_name,industry,website,city,state,zip_code,phone,year_incorporated,company_age_years,executive_officers,board_directors,total_funding,latest_funding_amount,latest_funding_stage,latest_funding_date,Total Approvals,Total Denials,Approval_Rate,median_salary_offered,top_job_titles_sponsored
OUTER BIOSCIENCES LLC,Other,,PALO ALTO,CA,94301,(617) 936-0176,2020.0,5.0,David Coon,Michael Polansky,5000000.0,5000000.0,Seed,2022-03-14,,,,,
OUTLAW INC,Other,outlaw.com,BROOKLYN,NY,11222,(833) 668-8529,2017.0,8.0,Evan Schneyer,,2000000.0,2000000.0,Pre-Seed,2018-12-14,,,,,
OUTLIER AI INC,Other Technology,outlier-ai.com,OAKLAND,CA,94618,(914) 662-9588,2015.0,10.0,"Michael Kim, Sean Byrnes","Alex Rosen, Joseph Floyd, Michael Kim, Satya Patel",32950060.0,24177804.0,Series B,2020-01-15,,,,,
OUTLIER BIOPHARMA INC,Other,outlierbiopharma.com,CAMBRIDGE,MA,2139,(617) 899-5636,2015.0,10.0,Emelio Williams,Javid Nickpour,5000000.0,5000000.0,Pre-Seed,2018-06-11,,,,,
OUTLIERS INC,Other Health Care,outliers.com,NEW YORK,NY,10010,(646) 647-3599,,,Daniel Freed,Rachel Harris,15391167.0,15391167.0,Series A,2023-04-13,,,,,
OUTLINE INSURANCE INC,Insurance,outlineinsurance.com,SAN FRANCISCO,CA,94103,(415) 896-4543,2017.0,8.0,"Alexander Bargmann, Baabak Touran",Alexander Hartz,6000000.0,6000000.0,Series A,2018-12-28,,,,,
OUTPACE BIO INC,Biotechnology,outpace-bio.com,SEATTLE,WA,98109,(206) 422-1367,2020.0,5.0,"Aaron Foster, Charity Scripture, Eric Soller, Marc Lajoie, Scott Boyken","Bahija Jallal, Jake Simson, Vasudev Bailey",144235245.0,144235245.0,Series C,2024-07-17,,,,,
OUTPATIENT INC,Other Technology,outpatient.com,DANVILLE,CA,94526,(415) 849-0040,2016.0,9.0,"Brian Corey, Peter Yewell",,2750000.0,1250000.0,Pre-Seed,2022-04-29,,,,,
OUTPOST MEDICINE LLC,Other,outpostmedicine.com,LEXINGTON,MA,2421,(650) 325-5156,2016.0,9.0,David A Socks,"Chen A Yu, Daniel A Estes, Peter A Bisgaard, Tadataka A Yamada, Terry A Gould",86543777.0,44999999.0,Series A,2017-05-15,,,,,
OUTPOST TECHNOLOGIES CORP,Other,outpost.com,SANTA MONICA,CA,90404,(650) 735-2045,2021.0,4.0,"Jason Dunn, Michael Vergalla","Aaron Kemmer, Craig Cummings",7134709.0,7134709.0,Series A,2022-08-22,,,,,
OUTREACH CORP,Other Technology,outreach.io,SEATTLE,WA,98119,(888) 928-7356,,,"Andrew Leland Kinzer, Anna Baird, Anna Leland Baird, Gordon Leland Hempton, Manuel Medina, Melissa Leland Fisher, Pete Leland Price","Karan Leland Mehandru, Rajeev Leland Batra, Ralph Leland de la Vega, Samuel Leland Fort, Sandash Leland Patnam, Sarah Imbach, Sarah Leland Imbach, Sue Leland Bostrom",459757655.0,201026674.0,Series D+,2021-05-27,48.0,0.0,100.0,168250.0,"['Staff Software Engineer, Corporate Engineering', ' Senior Applied Scientist', 'Senior Software Engineer', 'Staff Software Engineer']"
OUTRIGGER MEDIA INC,Other Technology,,NEW YORK,NY,10001,(000) 000-0000,2010.0,15.0,Michael Henry,"Jamie Weston, Scott Knoll, Steven Gatfield",10000000.0,7000000.0,Pre-Seed,2016-08-19,,,,,
OUTRO HEALTH USA INC,Other Health Care,,New York,NY,10016,(416) 356-1692,2022.0,3.0,Brandon Strain-Goode,,2852348.0,2852348.0,Seed,2024-05-31,,,,,
OUTSET MEDICAL INC,Other Health Care,outsetmedical.com,San Jose,CA,95134,(669) 231-8200,,,"Jeff Mack, John T. Brottem, Leslie J. Trigg, Leslie Trigg, Marc T. Nash, Nabeel Ahmed, Rebecca J. Chambers","Andrea Saia, Annette Rodriguez, Bess Weatherman, Brent Lang, Camilla Macapili Languille, D. Keith Grossman, Dale Jones, In Seon Hwang, Keith Grossman, Patrick Hackett, Patrick T. Hackett, Rohit Vishnoi, Scott Bartos, Thomas J. Carella, Tony Chou",421811981.0,3886400.0,Seed,2025-01-03,44.0,2.0,95.65217391304348,140000.0,"['Senior Financial Analyst', 'Sr. Software Test Engineer', 'Senior Reliability Engineer', 'Regulatory Affairs Specialist', 'Staff Data Engineer']"
OUTSIDERS BROADWAY LTD LIABILITY CO,Other,,NEW YORK,NY,10036,(212) 768-8255,2021.0,4.0,"Dean Henry Vanech, Elizabeth Henry Timperman, Gordon Henry Wang, Katelyn Henry Lacerda, Kristen Henry Sullivan, Matthew Rego, Michael Rego",,22000000.0,22000000.0,Series B,2022-10-07,,,,,
OUTSMART EDUCATION INC,Other Technology,,New York,NY,10025,(917) 525-3513,2024.0,1.0,"Jorge Mazal, Regina Ring Gotthilf",Ethan Ring Choi,37999977.0,24999982.0,Series B,2025-09-05,,,,,
OUTSMART POWER SYSTEMS LLC,Other Technology,,NATICK,MA,1760,(508) 650-0055,,,Kevin P. Johnson,"Charles O. Wood, III, Terence C. Sullivan",3000000.0,3000000.0,Pre-Seed,2015-03-10,,,,,
OUTSTANDING FOODS INC,Other,outstandingfoods.com,LOS ANGELES,CA,90025,(310) 735-0505,2015.0,10.0,Bill Glaser,"Cassell Shapiro, Rob Dyrdek",42862064.0,16431032.0,Series A,2020-11-30,,,,,
OUTWARD INC,Other Technology,outward.io,SAN JOSE,CA,95112,(415) 572-8683,2012.0,13.0,Clarence Chui,"Gaurav Sethi, Peter Hsing, Salman Ullah",13513980.0,7000000.0,Seed,2016-09-07,,,,,
OVABRITE INC,Other Technology,,AUSTIN,TX,78744,(512) 656-8380,2016.0,9.0,,"Karl Khoury, Matthew O'Hayer",1500000.0,1500000.0,Pre-Seed,2017-11-28,,,,,
OVAL FIRE PRODUCTS CORP,Other,ovalfireproducts.com,WHEATON,IL,60187,(630) 635-5000,2013.0,12.0,"Andrew G. Rachmiel, Kevin Kozlowski",,5492450.0,2750000.0,Pre-Seed,2018-01-10,,,,,
OVATION HAND INSTITUTE MANAGEMENT LLC,Other Health Care,,CHICAGO,IL,60611,(844) 432-1600,2019.0,6.0,Richard Harrison,Richard Anderson,1999998.0,1999998.0,Pre-Seed,2020-10-09,,,,,
OVATIONIO INC,Other Technology,,CAMBRIDGE,MA,2139,(617) 795-4947,2017.0,8.0,"Barry Wark, Winston Brasor","David Shaw, John Walker, Michael Self, Mike Self, S Somasegar, S. Somasegar",31785157.0,21499998.0,Series B,2020-09-28,,,,,
OVER EASY LLC,Other,over-easy.com,NEW YORK,NY,10027,(917) 701-8577,2017.0,8.0,,"Alysia Alan Reiner, David Alan Basche",,,,,,,,,
OVER ICE BEVERAGES LLC,Other,,WESTLAKE VILLAGE,CA,91362,(714) 231-8255,2022.0,3.0,"John Beach, Robin Graves",,2000000.0,2000000.0,Pre-Seed,2023-07-21,,,,,
OVER THE RAINBOW WELLNESS LLC,Other Health Care,,SAN JUAN CAPISTRANO,CA,92675,(206) 369-2612,2019.0,6.0,"J. Philip Clark, Ralph Fascitelli",,1550000.0,1550000.0,Pre-Seed,2019-12-16,,,,,
OVERCLOCK LABS INC,Other Technology,overclock-labs.com,SAN FRANCISCO,CA,94107,(415) 350-1516,2015.0,10.0,"Adam Bozanich, Gangadharam Osuri",,5000000.0,5000000.0,Pre-Seed,2017-12-07,,,,,
OVERGRAD INC,Other Technology,overgrad.com,CHICAGO,IL,60604,(312) 324-4952,,,"Kevin Hoffman, Ryan Hoch",,2413298.0,2413298.0,Seed,2019-09-09,,,,,
OVERHAUL GROUP INC,Other Technology,overhaulgroup.com,AUSTIN,TX,78759,(214) 449-8391,2015.0,10.0,"Amy Campbell, Andy Fletcher, Barry Conlon, Dave Broe, David Broe, David Doherty, Karin Stevens, Ronald Greene, Shaughn Simmons, Sherri Moyen","Anne Milgram, Annemarie Brennan, Annmarie Brennan, Christopher Dederick, Dave Broe, Dermot Lanigan, Eugene Lowenthal, Holger Staude, Jared Doskow, Jim Preuninger, John Prosser, Robert Clarke, Ryan Ziegler",275472361.0,105100000.0,Series D+,2025-08-18,4.0,0.0,100.0,58157.0,['PEOPLE & CULTURE MANAGER']
OVERJET INC,Other,overjet.com,BOSTON,MA,2109,(617) 949-0380,2018.0,7.0,Wardah Inam,"Chris Bischoff, Deepak Ramaswamy, Habib Haddad, James Montgomery, Lonne Jaffe, Phil Boyer",91821183.0,56719860.0,Series C,2024-02-16,48.0,2.0,96.0,195000.0,"['Software Engineer ', 'Principal Product Manager - Machine Learning', 'Machine Learning Engineer II', 'Principal Product Manager – Machine Learning', 'Engagement Manager']"
OVERLAND AI INC,Other Technology,overlandai.com,SEATTLE,WA,98103,(206) 644-7257,2022.0,3.0,"Byron Boots, Gregory Okopal, Jonathan Fink, Stephanie Bonk","Christopher Morales, Zach White",42292265.0,32192278.0,Series B,2024-10-18,,,,,
OVERLAY INC,Other Technology,overlay.com,PACIFIC PALISADES,CA,90272,(201) 321-0921,2018.0,7.0,"Adam Kay, Michael Feldman",Wesley Kay,3353350.0,2217215.0,Seed,2021-02-16,,,,,
OVERNEST INC,Other Technology,,MILLBRAE,CA,94017,(415) 766-7676,2015.0,10.0,Edward Liang Yu,"Raymond Liang Choi, Stephen Liang O'Hara",4151500.0,4151500.0,Seed,2019-07-17,,,,,
OVEROPS INC,Computers,overops.com,SAN FRANCISCO,CA,94107,(800) 324-3053,2014.0,11.0,Tal Weiss,"Arif Janomohamed, Avery More, David Scott, Venky Ganesan",46306258.0,31431313.0,Series B,2017-03-20,,,,,
OVERSEAS SHIPHOLDING GROUP INC,Other,,NEW YORK,NY,10019,(212) 953-4100,,,"Adewale P. Oshodi, Ian T. Blackley, James I. Edelson, John J. Ray III, Robert E. Johnston","Ariel I. Recanati, Charles A. Fribourg, Jean-Paul F. Vettier, Joel I. Picket, Oudi Recanati",1586000000.0,1586000000.0,Series D+,2014-07-07,,,,,
OVERSEAS STUDENTS SERVICES CORP,Other,,BOSTON,MA,2111,(617) 600-8980,2016.0,9.0,WILLIAM CHEN,ZHAONAN WANG,1000000.0,1000000.0,Pre-Seed,2021-04-15,,,,,
OVERSTORY HEALTH INC,Other Health Care,overstory-health.com,SAN FRANCISCO,CA,94104,(415) 450-9566,2022.0,3.0,"Alon Krashinsky, Robert Pahlavan",Ambar Bhattcharyya,5982196.0,5982196.0,Series A,2024-10-31,,,,,
OVERT BIO INC,Biotechnology,overt-bio.com,NEW YORK,NY,10016,(646) 389-7709,2022.0,3.0,Mateusz Legut,"Neville Sanjana, Sara Choi, Vasudev Bailey",30029847.0,13014927.0,Seed,2023-04-04,,,,,
OVERTIME SPORTS INC,Other Technology,overtime-sports.com,BROOKLYN,NY,11201,(718) 569-8031,2016.0,9.0,"Daniel Porter, Farzeen Ghorashy, Zachary Weiner","Daymond John, Josef Hoelscher, Kelly Flynn, Ken Miller, Michael Spirito",116999850.0,104999850.0,Series D+,2022-08-02,,,,,
OVERTURE LIFE INC,Biotechnology,overturelife.com,NEW YORK,NY,10022,(000) 000-0000,2017.0,8.0,"Mart?n Varsavsky, Santiago Munn?",Vijit Sabnis,21600000.0,21600000.0,Series A,2017-12-15,,,,,
OVERTURE RESURFACING INC,Other Technology,,IRVINE,CA,92606,(949) 233-4977,2020.0,5.0,JAMES YOUNG KIM,"HYUN YOUNG BAE, RILEY YOUNG WILLIAMS",9629752.0,9629752.0,Series A,2023-05-15,,,,,
OVERVIEW CORP,Other Technology,overview.com,SAN FRANCISCO,CA,94111,(844) 799-7044,,,Christopher Van Dyke,"Austin Appel, Stanton Green",3750000.0,3750000.0,Seed,2024-11-08,,,,,
OVERVIEW ENERGY INC,Other Technology,overview-energy.com,COVINA,CA,91723,(732) 314-1592,2022.0,3.0,"Andrew Cantino, Marc Berte",Anton Brevde,6812500.0,6812500.0,Series A,2022-09-30,,,,,
OVERWATCH DATA INC,Other Technology,overwatchdata.com,BROOKLYN,NY,11215,(347) 305-6689,2022.0,3.0,ARJUN BISEN,"SUDIP CHAKRABARTI, ZARA PERUMAL, ZIV CONEN",7379998.0,7379998.0,Series A,2025-01-22,,,,,
OVERWATCH TECHNOLOGY INC,Other Technology,overwatch-technology.com,REDMOND,WA,98052,(206) 452-3381,2017.0,8.0,"Ivan Irizarry, James Watkins, Jamie Vos",,1000000.0,1000000.0,Pre-Seed,2017-04-24,,,,,
OVID THERAPEUTICS INC,Other Technology,ovidtherapeutics.com,NEW YORK,NY,10017,(212) 776-4381,2014.0,11.0,"Amit E. Rakhit, Jeremy M. Levin, Matthew J. During, Yaron M. Werber","Bart M. Friedman, Douglas E. Williams, Karen E. Bernstein, Mark M. Feldberg",105921121.0,25861228.0,Series B,2017-01-06,,,,,
OVO COSMICO INC,Other Technology,,MOUNTAIN VIEW,CA,94041,(650) 390-3363,2013.0,12.0,"Celso Cardoso Pitta, Jr., Paulo Cardoso Lellis",Gustavo Reis Guida,3129891.0,1908883.0,Pre-Seed,2015-10-29,,,,,
OVULINE INC,Other Technology,,BOSTON,MA,2210,(415) 830-2865,2012.0,13.0,"Alex Baron, Gina Nebesar, Paris Wallace","Cathy Hartman, Danielle O'Rourke, Devin Carty, Ed Michael, Frank Coliano, James Whelan, Leah O'Donnell, Michael Chuisano, Shazi Visram, Shazi Vizram, Tamir Meiri, Walter Winshall",25806915.0,12584895.0,Series A,2020-08-07,,,,,
OWEN WOODS INC,Other,owenwoods.com,REDWOOD CITY,CA,94061,(650) 303-7342,2019.0,6.0,Tyler Holland,"Frank Higgins, Joshua Miller, Peter Abate, Rudy Costello",10500000.0,10500000.0,Series A,2022-12-28,,,,,
OWEN'S TABLE MIXERS LLC,Other,owenstablemixers.com,NEW YORK,NY,10012,(650) 303-7342,2015.0,10.0,Tyler Holland,Joshua Miller,1532500.0,1532500.0,Pre-Seed,2018-02-01,,,,,
OWL CAMERAS INC,Other Technology,,Palo Alto,CA,94306,(650) 804-1969,2016.0,9.0,"Andrew Hodge, Nathan Ackerman","Elizabeth B. Hamren, Rebecca Lynn, Trae Vassallo",10500038.0,10500038.0,Series A,2018-05-04,,,,,
OWL HAT INC,Other Technology,owlhat.com,SAN JOSE,CA,95134,(408) 332-0411,2018.0,7.0,"Erica Lynn Gregorio, James Joseph Alexander, Stephen Joseph Smith",,1000000.0,1000000.0,Pre-Seed,2018-09-29,,,,,
OWL LABS INC,Other Technology,owl-labs.com,SOMERVILLE,MA,2145,(941) 928-2621,2014.0,11.0,"Maksim Makeev, Mark Schnittman",Antonio Rodriguez,6000000.0,6000000.0,Series A,2016-08-04,,,,,
OWL PEAK TECHNOLOGIES INC,Other Technology,owlpeaktechnologies.com,EAST NORTHPORT,NY,11731,(847) 612-0609,2019.0,6.0,"Max Quinlin, Taison Bell, Tim Harvey",,,,,,,,,,
OWLCHEMY LABS INC,Other Technology,owlchemylabs.com,AUSTIN,TX,78759,(203) 560-8034,2016.0,9.0,"Alex Schwartz, Reimer Devin",Tapalaga Richard,5000000.0,5000000.0,Series A,2016-07-29,,,,,
OWLER INC,Other Technology,owler.com,SAN MATEO,CA,94402,(650) 242-9253,,,"Dhruv Gupta, Gretchen Vagharshakian, John Duffy, Stephanie Vinella, Timothy Harsch","James Fowler, Jeffrey Crowe, Patrick Spain",5500000.0,5500000.0,Seed,2020-02-21,,,,,
OWLIZED INC,Other,owlized.com,SAN LEANDRO,CA,94577,(415) 669-4875,2015.0,10.0,Aaron Selverston,,1000000.0,1000000.0,Pre-Seed,2016-11-10,,,,,
OWN UP HOLDINGS INC,Other,,BOSTON,MA,2109,(857) 600-1420,2021.0,4.0,"Michael Tassone, Patrick Boyaggi","Brian Spaly, Dominic Lloyd, Rick Desai",25454941.0,25454941.0,Series B,2022-04-13,,,,,
OWNERIQ INC,Other Technology,owneriq.com,BOSTON,MA,2210,(617) 350-6400,,,"A. DOUGLAS SHATTUCK, JAY HABEGGER","BARRY JUDGE, BRANDON BERGER, CHARLES KANE, ERIC HJERPE, FRANK BIFULCO, JOHN EGAN, RYAN MOORE, TRAVIS CONNORS",21650043.0,4600001.0,Seed,2018-04-17,,,,,
OWNERS CAPITAL LLC,Other,owners.com,MOUNTAIN VIEW,CA,94040,(949) 296-7502,2024.0,1.0,"Henry Yang, Kevin Chiao, Mei Liang",,,,,,,,,,
OWNERSCIRCLEINC,Other Technology,,MOUNTAIN VIEW,CA,94041,(000) 000-0000,2013.0,12.0,"Broderick McClinton, Matthew Christen",Robert Solomon,1302501.0,1302501.0,Pre-Seed,2015-03-04,,,,,
OWNORS TECHNOLOGIES INC,Other,,Hollywood,CA,90028,(415) 690-6561,2020.0,5.0,James Jones Jr.,,,,,,,,,,
OWNTRAIL INC,Other Technology,,SEATTLE,WA,98107,(206) 940-1926,2019.0,6.0,"Kathryn McBratney, Rebekah Bastian",,1000000.0,1000000.0,Pre-Seed,2020-03-02,,,,,
OWP PHARMACEUTICALS INC,Pharmaceuticals,,LISLE,IL,60532,(847) 722-0803,,,"SCOTT BOYER, STEVE BOURNE","BRUCE DUNCAN, CAROL GAVIN, KURT FLORIAN, MATT LITFIN, PAUL REGAN, TROY HAMMOND",5135773.0,2405000.0,Seed,2025-07-25,,,,,
OX LABS INC,Other Technology,ox-labs.com,LOS ANGELES,CA,90045,(310) 751-0801,2014.0,11.0,"Akbar Thobhani, David Gutierrez, George Melika",,22765993.0,1550995.0,Pre-Seed,2019-08-01,,,,,
OXANE MATERIALS INC,Manufacturing,,HOUSTON,TX,77018,(713) 574-6693,,,"Christopher Coker, Elliott Kruppa, Gregory Williams","Andrew Barron, George Coyle, Harald Stanzer, James Sledzik, Stephen Douglas",39400000.0,12400000.0,Series A,2014-12-10,,,,,
OXEFIT INC,Other Technology,oxefit.com,PLANO,TX,75024,(214) 945-4502,2019.0,6.0,"Mohammed Shanableh, Peter Neuhaus","Hassan M. Ahmed, Justin M. Witkins",62497776.0,19997772.0,Seed,2022-05-24,10.0,0.0,100.0,119999.5,"['Senior Member of Technical Staff (SMTS)', 'Senior Member Technology Staff']"
OXEN LABS INC,Other,oxenlabs.com,SANTA MONICA,CA,90405,(347) 570-0959,2022.0,3.0,"Gregory Schoeninger, Scott Howard",Andrew McLoughlin,6749996.0,6749996.0,Series A,2024-12-19,,,,,
OXIDE COMPUTER CO,Other Technology,oxidecomputer.com,Emeryville,CA,94608,(510) 922-1392,2019.0,6.0,"Bryan Cantrill, Jessica Frazelle, Steven Tuck","Gaetano Crupi, Pierre Lamond, Seth Winterroth",130000000.0,110000000.0,Series C,2025-07-01,,,,,
OXIO CORP,Other Technology,oxio.com,NEW YORK,NY,10011,(201) 920-4704,2018.0,7.0,"Evans Hugh Jason, Jason Hugh Evans, Nicolas Girard, Pierre Francois Jean Hugh Steckmeyer","Caio Bolognesi, Caio Hugh Bolognesi, Frank Hugh Ianna, Frank Ianna, Gareth Hugh Jones, Julio Hugh Vasconcellos, Julio Vasconcellos, Leticia M. Jauregui Casanueva, Matt Hugh Shapiro, Matthew Shapiro",62227583.0,43599957.0,Series C,2022-03-01,,,,,
OXIS INTERNATIONAL INC,Other Health Care,,BEVERLY HILLS,CA,90210,(310) 860-5184,,,Kenneth Eaton,"Anshuman Dube, Anthony Cataldo, David Saloff",1425000.0,1425000.0,Pre-Seed,2014-07-24,,,,,
OXTALE INC,Other,oxtale.com,NEW YORK,NY,10012,(617) 620-0326,2018.0,7.0,"Kimberly Pham, Vanessa Pham",,2000000.0,2000000.0,Pre-Seed,2020-06-25,,,,,
OXYGEN FUNDING INC,Other Banking and Financial Services,oxygenfunding.com,LAKE FOREST,CA,92630,(916) 746-0029,,,"Adam Lomax, Patrick Cole",,20000000.0,20000000.0,Series A,2018-02-27,,,,,
OXYGEN INC,Other,oxygen.com,SAN FRANCISCO,CA,94105,(866) 287-7021,2017.0,8.0,Hussein Ahmed,Andre Bliznyuk,12526056.0,12526056.0,Series A,2020-12-21,,,,,
OXYGEN THERAPY INC,Pharmaceuticals,oxygen-therapy.com,NEW YORK,NY,10027,(646) 454-1384,2016.0,9.0,David Platt,,1000000.0,1000000.0,Pre-Seed,2016-08-19,,,,,
OYI INC,Other,oyi.io,AUSTIN,TX,78754,(913) 940-0623,2023.0,2.0,Naithan Jones,,2620000.0,2620000.0,Seed,2023-06-16,,,,,
OYO SPORTSTOYS INC,Manufacturing,oyosportstoys.com,ACTON,MA,1720,(978) 264-2000,2014.0,11.0,Thomas K. Skripps,"Edward F. Kiernan, Jeffrey F. Patterson, Peter F. Blacklow, Richard F. Battista",14133796.0,14133796.0,Series A,2014-09-18,,,,,
OYOKEY INC,Other Technology,,IRVING,TX,75038,(248) 635-1050,2010.0,15.0,,Nitin Anand,1013000.0,1013000.0,Pre-Seed,2014-08-05,,,,,
OYSTER FINANCIAL INC,Other Banking and Financial Services,oysterfinancial.com,SAN FRANCISCO,CA,94129,(408) 218-3220,2018.0,7.0,"VILASH POOVALA, Vilash Poovala","GABRIEL LEON VALENZUELA, MARCELO LIMA, MARIA DEL CONSUELO VALVERDE, Marcelo Lima, Maria del Consuelo Valverde",30148702.0,20894902.0,Series A,2022-04-19,,,,,
OYSTER POINT PHARMA INC,Pharmaceuticals,,SAN FRANCISCO,CA,94104,(949) 729-4500,2015.0,10.0,"Jeffrey A. Nau, Mark A. Murray","Ali J Behbahani, D. Michael Ackermann, William J Link",43125784.0,43125784.0,Series B,2017-10-11,,,,,
OYSTERJOB INC,Other Health Care,oysterjob.com,THOUSAND OAKS,CA,91360,(818) 671-3722,2020.0,5.0,"Orlando M. Leung, Shanna M. Leizerovich","Stanley K. Lau, Yen K. Tseng",1000000.0,1000000.0,Pre-Seed,2020-12-09,,,,,
OZ DISTRIBUTION INC,Other,ozdistribution.com,SANTA CRUZ,CA,95060,(831) 600-7710,2018.0,7.0,"Jakob Laggner, John Bryce, Naseem Nangoli","Daniel Shapiro, Ezra Goldman, Mansoor Zakaria",12963050.0,12963050.0,Series A,2019-08-30,,,,,
OZADO POWER LLC,Investing,,NEW YORK,NY,10017,(646) 632-4555,2014.0,11.0,,"Barneyt Monte, Yaniv Cohen",1360000.0,1360000.0,Pre-Seed,2014-12-16,,,,,
OZE INC,Other Technology,oze.io,CAMBRIDGE,MA,2138,(610) 291-5122,2018.0,7.0,"David Emnett, Meghan McCormick",,1000000.0,1000000.0,Pre-Seed,2018-07-24,,,,,
OZETTE TECHNOLOGIES INC,Other Technology,,SEATTLE,WA,98103,(971) 369-0827,2020.0,5.0,Ali Ansary,"Greg Finak, Matt McIlwain",6069991.0,6069991.0,Series A,2021-02-02,4.0,0.0,100.0,145000.0,['Product Designer']
OZONE NETWORKS INC,Other Technology,,NEW YORK,NY,10003,(716) 794-1178,2017.0,8.0,"Alex Atallah, Alexander Atallah, Brian Roberts, Devin Finzer",Kathryn Haun,329916038.0,299999635.0,Series D+,2021-12-27,,,,,
OZY MEDIA INC,Other Technology,ozymedia.com,MOUNTAIN VIEW,CA,94041,(650) 396-7484,2012.0,13.0,Carlos Watson,"Dr. Mathias Dopfner, Laurene Powell Jobs, Louise Rogers",29999998.0,29999998.0,Series B,2014-10-03,,,,,
P III LOAN INVESTORS LLC,Other Energy,,HOUSTON,TX,77024,(901) 577-8259,2016.0,9.0,"John A. Rathmell, Jr., Michael L. Tiner","H. H. Wommack III, William M. Austin",2000000.0,2000000.0,Seed,2016-09-13,,,,,
P&R SOLAR POWER FUND 2023 LP,Other Energy,,NEWTON,MA,2466,6174312266X201,2023.0,2.0,"Cherrytree Investment Management, LLC, Warren Kirshenbaum",,,,,,,,,,
P&T 2015 LTD LIABILITY CO,Other,,NEW YORK,NY,10019,(212) 302-5559,2015.0,10.0,"Marc Routh, Richard Frankel, Steven Baruch, Thomas Viertel",,2850000.0,2850000.0,Pre-Seed,2015-04-01,,,,,
P1 INVESTMENT LLC,Other,p1.com,SAN FRANCISCO,CA,94123,(415) 531-3280,2020.0,5.0,John Eugster,,11616000.0,11616000.0,Series A,2020-06-18,,,,,
P1 TRIALS INC,Business Services,p1trials.com,SEATTLE,WA,98121,(425) 324-9157,2024.0,1.0,"Jorge Chaves, Julio Peguero, Ron Carozza",Mark Nelson,4000000.0,4000000.0,Pre-Seed,2024-11-01,,,,,
P10 INDUSTRIES INC,Other,p10industries.com,Dallas,TX,75225,(512) 836-6464,,,"James A Powers, Mark A Ascolese","Clark A Webb, Daryl A Dulaney, Mark C. Hood, Robert A Albert",14650000.0,14650000.0,Seed,2017-05-04,,,,,
P2P2W INC,Other Technology,,ASTORIA,NY,11105,(347) 684-1823,2014.0,11.0,Pace Klein,,,,,,,,,,
P3 SYSTEMS INC/DE,Other,,SAN FRANCISCO,CA,94133,(530) 363-2902,2022.0,3.0,"Martine Boyer, Matthew Work, Robert Mee",Sundeep Madra,4999999.0,4999999.0,Seed,2022-10-17,,,,,
P5 SYSTEMS INC,Other,p5systems.com,CARLSBAD,CA,92010,(800) 547-6008,2016.0,9.0,"Angus Stone Douglass, Bradley Stone McLaughlin",,1500000.0,1500000.0,Pre-Seed,2017-05-10,,,,,
P97 HOLDINGS INC,Other Technology,,HOUSTON,TX,77042,(713) 588-4200,2022.0,3.0,"David Nichamoff, Donald Frieden, Kevin Halloran, Paul Cwalina, Steve Moses","Charles Vaslet, Daniel Ballen, Ignatius Leonards, Karson Chang, Kevin Smartt",40661289.0,40661289.0,Series C,2023-03-23,,,,,
P97 NETWORKS INC,Other Technology,,HOUSTON,TX,77042,(713) 588-4253,2012.0,13.0,"Charles Mohrmann, David Nichamoff, Donald Frieden, Kevin Halloran, Paul Cwalina, Saurabh Choudhary, Sharon Brown, Stephen Moses, Steve Moses","Brett Hauser, Charles Vaslet, Frank Lusk, Ignatius Leanards, Ignatius Leonards, Jack Riggs, Kevin Smartt, Steve Greene",40000000.0,10000000.0,Pre-Seed,2021-08-12,,,,,
PA BIO HOLDINGS LLC,Other Energy,pabio.com,SAN LUIS OBISPO,CA,93405,(712) 560-8109,2012.0,13.0,Steven Michael Rideout,,1000000.0,1000000.0,Pre-Seed,2017-06-22,,,,,
PA TUCK LTD LIABILITY CO,Other,,NEW YORK,NY,10019,(212) 307-0800,2011.0,14.0,"Arlene Scanlan, Beth Williams, Howard Kagan, LIMITED LIABILITY COMPANY WITZEND PRODUCTIONS, Limited Liability Company Grove Entertainment, Michael Jackowitz, Productions, LLC Maxolev",,11000000.0,11000000.0,Seed,2014-08-15,,,,,
PAANINI INC,Other Technology,paanini.com,MILPITAS,CA,94085,(646) 652-0764,2018.0,7.0,Babu Sivadasan,"Jishnu Bhattacharjee, Shweta Bhatia",62000000.0,43000000.0,Series B,2021-09-10,,,,,
PAC GROUP INVESTMENTS INC,Manufacturing,,CHICAGO,IL,60606,(312) 218-0191,2022.0,3.0,"Frederick Spencer, Perteet Spencer",,4000000.0,4000000.0,Pre-Seed,2022-12-16,,,,,
PACAS INC,Other,pacas.com,WESTMONT,IL,60559,(323) 598-0084,2021.0,4.0,"Christian Arquilla, Justin Arquilla",Mark Thomann,16499979.0,6000000.0,Seed,2023-05-26,,,,,
PACASO INC,Other,pacaso.com,SAN FRANCISCO,CA,94108,(844) 272-2276,2019.0,6.0,"Austin Allison, G. Austin Allison, Spencer Rascoff","Alison Austin Davis, Alison Davis, Colin Austin Wiel, Colin Weil, Dan Austin Levitan, Dan Levitan, G. Austin Allison, Malissia Austin Clinton, Malissia Clinton, Spencer Austin Rascoff, Spencer Rascoff",32431656.0,13357271.0,Series A,2023-06-29,,,,,
PACCURATE INC,Other Technology,paccurate.com,BROOKLYN,NY,11231,(978) 735-1500,,,"James Malley, Patrick Powers",Vasant Kamath,5796380.0,5796380.0,Series A,2023-06-15,,,,,
