ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0001213900-25-108486	YES	101	0001789825	PHASE3 MASTER FUND LLC	6501 CONGRESS AVENUE.,	SUITE 220	BOCA RATON	FL	FLORIDA	33487	847-691-2145	DELAWARE							Limited Liability Company		overFiveYears	
0001493152-25-021626	YES	101	0001826011	Banzai International, Inc.	435 ERICKSEN AVE, SUITE 308250		BAINBRIDGE ISLAND	WA	WASHINGTON	98110	206-414-1777	DELAWARE	7GC & Co.   Holdings Inc.			7GC & Co. Holdings Inc.			Corporation		withinFiveYears	2020
0001104659-25-109485	YES	101	0001459820	Delaware Life NY Separate Account M	1 AMERICAN ROW		HARTFORD	CT	CONNECTICUT	06102	860-403-5000	NEW YORK	Sun Life Insurance & Annuity Company of New York Variable Account M			Sun Life Insurance & Annuity Co of New York Variable Account M			Other	Separate Account M	overFiveYears	
0001104659-25-109480	YES	101	0001521845	Delaware Life NY Separate Account L	1 AMERICAN ROW		HARTFORD	CT	CONNECTICUT	06102	860-403-5000	NEW YORK	Sun Life Insurance & Annuity Co of New York Varibale Account L			Delaware Life Separate Account L	Sun Life Insurance & Annuity Co of New York Variable Account L		Other	Separate Account L	overFiveYears	
0001504470-25-000002	YES	101	0001504470	LCM Partners Fund, L.P.	4314 Bagley Ave N		Seattle	WA	WASHINGTON	98103	425-283-8184	WASHINGTON							Limited Partnership		overFiveYears	
0002093586-25-000001	YES	101	0002093586	Angel Collective Opportunity Fund, LP - E4	2006 196th St SW	Suite 114	Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002088665-25-000001	YES	101	0002088665	SA-0919 Fund II, a series of MV Funds, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002094640-25-000002	YES	101	0002094640	YO-1021 Fund II, a series of Zachary Ginsburg Funds, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002091051-25-000001	YES	101	0002091051	Congo Food Inc	1200 S FIGUEROA ST	APT 903	LOS ANGELES	CA	CALIFORNIA	90015	2135125487	CALIFORNIA							Corporation		withinFiveYears	2025
0001822760-25-000003	YES	101	0001822760	CaskX LLC	9720 WILSHIRE BOULEVARD	SUITE 204	BEVERLY HILLS	CA	CALIFORNIA	90212	301-478-8035	DELAWARE							Limited Liability Company		withinFiveYears	2020
0000929638-25-004218	YES	101	0002094335	Aravalli ABF II LP	1330 AVENUE OF THE AMERICAS	FLOOR 11	NEW YORK	NY	NEW YORK	10019	212-680-4950	DELAWARE							Limited Partnership		withinFiveYears	2025
0001837154-25-000002	YES	101	0001837154	NextSense, Inc.	703 N. SHORELINE BLVD		MOUNTAIN VIEW	CA	CALIFORNIA	94043	(808) 384-9667	DELAWARE							Corporation		withinFiveYears	2020
0000929638-25-004219	YES	101	0002094334	Aravalli ABF II Feeder LP	1330 AVENUE OF THE AMERICAS	FLOOR 11	NEW YORK	NY	NEW YORK	10019	212-680-4950	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0001683168-25-008163	YES	101	0002095309	Canary Purchaser, LP	13301 GALLERIA CIRCLE	SUITE 220	AUSTIN	TX	TEXAS	78738	512-553-5700	DELAWARE							Limited Partnership		withinFiveYears	2025
0002091806-25-000001	YES	101	0002091806	YO-1007 Fund I, a series of Andrew Tan Investments, LP	2006 196TH ST SW, SUITE 114		LYNNWOOD	WA	WASHINGTON	98036	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087335-25-000001	YES	101	0002087335	LU-0910 Fund II, a series of MV Funds, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002096076-25-000001	YES	101	0002096076	Nest Fund 1 LLC	603 E BROADWAY ST		PROSPER	TX	TEXAS	75078	602-670-5226	ARIZONA							Limited Liability Company		withinFiveYears	2025
0002095294-25-000005	YES	101	0002095294	Marietta DeFi Fund LP	2595 DALLAS PKWY STE 350		FRISCO	TX	TEXAS	75034	(913) 667-9337	TEXAS							Limited Partnership		withinFiveYears	2025
0001916679-25-000003	YES	101	0001916679	Azra Games Inc.	1009 2ND STREET	SUITE 300	SACRAMENTO	CA	CALIFORNIA	95814	9168029173	DELAWARE							Corporation		withinFiveYears	2022
0002094867-25-000001	YES	101	0002094867	Pine Tree State Fund, LLC	50 OSGOOD PLACE	SUITE 110	SAN FRANCISCO	CA	CALIFORNIA	94133	4152929800	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002094300-25-000001	YES	101	0002094300	Toranomon PE Co-Invest Fund 1, L.P.	9 WEST 57TH STREET, 32ND FLOOR		NEW YORK	NY	NEW YORK	10019	212-415-6700	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095106-25-000001	YES	101	0002095106	ULTRANATIVE 0.11 LLC	711 N SHORELINE BLVD		MOUNTAIN VIEW	CA	CALIFORNIA	94043	866-926-2286	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002052901-25-000011	YES	101	0002052901	Align Ventures Co-Invest Fund, LP	2900 NE 7TH AVE	SUITE 4107	MIAMI	FL	FLORIDA	33137	917-520-1297	DELAWARE							Limited Partnership		withinFiveYears	2025
0001683168-25-008162	YES	101	0002095310	Canary Co-Invest, LP	13301 GALLERIA CIRCLE	SUITE 220	AUSTIN	TX	TEXAS	78738	512-553-5700	DELAWARE							Limited Partnership		withinFiveYears	2025
0002093045-25-000004	YES	101	0002093045	5Up3Down Fund LP	c/o 5Up3Down LLC	60 STATE STREET, SUITE 101	PEORIA	IL	ILLINOIS	61602	309-680-1212	ILLINOIS							Limited Partnership		withinFiveYears	2025
0002081111-25-000031	YES	101	0002034949	Stream Deals Fund IV, L.P.	2001 ROSS AVENUE, SUITE 400		DALLAS	TX	TEXAS	75201	214-267-0400	DELAWARE							Limited Partnership		withinFiveYears	2024
0002092638-25-000001	YES	101	0002092638	RE-1003 Fund II, a series of Shenandoah Cyber, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002094866-25-000001	YES	101	0002094866	Foss Prime Fund 2025, LLC	50 OSGOOD PLACE	SUITE 110	SAN FRANCISCO	CA	CALIFORNIA	94133	4152929800	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002096126-25-000001	YES	101	0002096126	Triple Espresso Corp	450 FOLSOM STREET	APT 1602	SAN FRANCISCO	CA	CALIFORNIA	94105	415-624-6389	DELAWARE							Corporation		withinFiveYears	2025
0001920164-25-000003	YES	101	0001920164	JFG Fund LLC	1144 15TH STREET, SUITE 3950		DENVER	CO	COLORADO	80202	720 475-1195	COLORADO							Limited Liability Company		withinFiveYears	2021
0002095951-25-000001	YES	101	0002095951	V406, LLC	16203 BIG PINE		CYPRESS	TX	TEXAS	77433	713-591-2523	TEXAS							Limited Liability Company		withinFiveYears	2025
0002094340-25-000002	YES	101	0002094340	Long Path Co-Investment Fund #6, LP	1 LANDMARK SQUARE	UNIT 1920	STAMFORD	CT	CONNECTICUT	06901	203-883-1967	DELAWARE							Limited Partnership		withinFiveYears	2025
0002096254-25-000001	YES	101	0002096254	ATLAS STRUCTURES, LLC	1810 AFTON ST		HOUSTON	TX	TEXAS	77055	8324575046	TEXAS							Limited Liability Company		withinFiveYears	2023
0001470831-25-000300	YES	101	0002096098	Sazze Olive International SPV, LP	690 SARATOGA AVE, SUITE #100		SAN JOSE	CA	CALIFORNIA	95129	(510) 907-0111	DELAWARE							Limited Partnership		withinFiveYears	2025
0002092250-25-000002	YES	101	0002092250	NB Secondary Opportunities Offshore EU Fund VI SCSp	1290 AVENUE OF THE AMERICAS		NEW YORK	NY	NEW YORK	10104	(800) 223-6448	LUXEMBOURG							Limited Partnership		withinFiveYears	2025
0002039267-25-000002	YES	101	0002039267	Technova Industries Inc.	1025 LOMBARDI AVENUE		GREE	WI	WISCONSIN	54304	480-698-6008	DELAWARE							Corporation		withinFiveYears	2023
0001944133-25-000002	YES	101	0001944133	VRGL, Inc.	3090 Nowitzki Way	Suite 420	DALLAS	TX	TEXAS	75219	1-800-852-8745	DELAWARE							Corporation		withinFiveYears	2020
0002088340-25-000001	YES	101	0002088340	ELPS Capital Fund II, LP	5715 MELSHIRE DRIVE		DALLAS	TX	TEXAS	75230	214-675-8412	DELAWARE							Limited Partnership		withinFiveYears	2025
0002094871-25-000001	YES	101	0002094871	NB Secondary Opportunities Offshore Fund VI - G LP	1290 AVENUE OF THE AMERICAS	42ND Floor	NEW YORK	NY	NEW YORK	10104	(800) 223-6448	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002088428-25-000001	YES	101	0002088428	Altimeter Rocky Mountain Fund I, L.P.	ONE INTERNATIONAL PLACE	SUITE 4610	BOSTON	MA	MASSACHUSETTS	02110	(617) 310-6180	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095747-25-000001	YES	101	0002095747	Trident Waves Holdings, LLC	565 PIONEER ROAD	UNIT 138	REXBURG	ID	IDAHO	83440	801-674-8816	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001493152-25-021544	YES	101	0001804792	ARES STRATEGIC MINING INC.	SUITE 1001-409 GRANVILLE STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 1T2	604-566-8570	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0001231919-25-000456	YES	101	0002092683	ACG IV, L, LP	11390 W. OLYMPIC BLVD, SUITE 380		LOS ANGELES	CA	CALIFORNIA	90064	310-916-9599	DELAWARE							Limited Partnership		withinFiveYears	2025
0000914062-25-000007	YES	101	0002095742	OCIP Interconnect 5, LLC	11720 AMBER PARK DRIVE	SUITE 425	ALPHARETTA	GA	GEORGIA	30009	770-415-0595	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001727533-25-000002	YES	101	0001727533	Blueshift Synergy Offshore Fund, Ltd	151 BODMAN PLACE, SUITE 301		RED BANK	NJ	NEW JERSEY	07701	(732) 450-8401	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000914062-25-000006	YES	101	0002095751	OCIP Interconnect 4, LLC	11720 AMBER PARK DRIVE	SUITE 425	ATLANTA	GA	GEORGIA	30009	770415-0595	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002094797-25-000001	YES	101	0002094797	NB Secondary Opportunities Fund VI - G LP	1290 AVENUE OF THE AMERICAS	42ND Floor	NEW YORK	NY	NEW YORK	10104	(800) 223-6448	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095146-25-000001	YES	101	0002095146	ECP Blacktop Holdings, LLC	4797 CRESTWOOD DR		JACKSON	MS	MISSISSIPPI	39211	6018508701	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000912282-25-001212	YES	101	0001505556	ARC Medical Inc.	#8 - 3071 No. 5 Road		RICHMOND	A1	BRITISH COLUMBIA, CANADA	V6X 2T4	(604) 222-9577	BRITISH COLUMBIA, CANADA				ARC Medical Devices Inc.			Corporation		overFiveYears	
0001727532-25-000002	YES	101	0001727532	Blueshift Synergy Fund, LP	151 BODMAN PLACE, SUITE 301		RED BANK	NJ	NEW JERSEY	07701	(732) 450-8401	DELAWARE							Limited Partnership		overFiveYears	
0002089847-25-000001	YES	101	0002089847	PCIH Series 17 a Series of Piedmont Capital Investment Holdings, LLC	2020 PROGRESS COURT	SUITE 130-C	RALEIGH	NC	NORTH CAROLINA	27608	3367076417	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002093428-25-000001	YES	101	0002093428	Boyi Capital INC.	150 GREENWICH STREET		NEW YORK	NY	NEW YORK	10007	7472787302	NEW YORK							Corporation		withinFiveYears	2025
0002086710-25-000002	YES	101	0002086710	PCF IV LO Mesa Side Car, LLC	3500 LENOX ROAD, SUITE 625		ATLANTA	GA	GEORGIA	30326	404-497-4111	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001974180-25-000002	YES	101	0001974180	Different Kind, Inc.	301 E MAIN ST #210		BUENA VISTA	CO	COLORADO	81211	719-626-1378	DELAWARE							Corporation		withinFiveYears	2021
0001937868-25-000002	YES	101	0001937868	CRC (Atria) Investment Holdings, L.P.	270 Madison Ave. #1805		NEW YORK	NY	NEW YORK	10016	281-844-7515	DELAWARE							Limited Partnership		withinFiveYears	2022
0001911212-25-000005	YES	101	0001911212	PCI Power, LLC	2020 PROGRESS COURT	SUITE 130-C	RALEIGH	NC	NORTH CAROLINA	27608	3367076417	DELAWARE							Limited Liability Company		overFiveYears	
0002094440-25-000001	YES	101	0002094440	Aspex Master Access Offshore Ltd	200 WEST STREET		NEW YORK	NY	NEW YORK	10282-2198	(212) 902-1000	CAYMAN ISLANDS							Other	Exempted Company	withinFiveYears	2025
0002096043-25-000001	YES	101	0002096043	Duration Group Holdings LLC	203 VALLEY STREET	#B	SAUSALITO	CA	CALIFORNIA	94965	917-595-0226	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000905148-25-003860	YES	101	0001766902	Cross Ocean GSS Offshore Feeder LP	Azimuth Governance Limited	Windward 3, Regatta Office Park	Grand Cayman	E9	CAYMAN ISLANDS	KY1-1106	345-926-4734	CAYMAN ISLANDS							Other	Cayman Islands Exempted Limited Partnership	overFiveYears	
0001458464-25-000002	YES	101	0001458464	MAK Capital International Ltd	M Q SERVICES LTD	VICTORIA PLACE, 31 VICTORIA STREET	HAMILTON	D0	BERMUDA	HM10	212-486-3211	BERMUDA							Other	Bermuda Exempted Company	overFiveYears	
0002095933-25-000001	YES	101	0002095933	Bravo Series of Ehrenberg Chesler Capital Partners LLC	7373 BROADWAY	SUITE 108	SAN ANTONIO	TX	TEXAS	78209	210-472-1103	TEXAS							Limited Liability Company		withinFiveYears	2025
0001776021-25-000003	YES	101	0001776021	BioLoomics, Inc.	85 FORREST LANE		BOULDER	CO	COLORADO	80302	303-927-8729	DELAWARE							Corporation		overFiveYears	
0000914062-25-000005	YES	101	0002095741	OC Xcimer Partners, LLC	11720 AMBER PARK DRIVE	SUITE 425	ALPHARETTA	GA	GEORGIA	30009	770-415-0595	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002093569-25-000001	YES	101	0002093569	Retinex, Inc.	8304 MAPLE COURT		BELLAIRE	TX	TEXAS	77401	786-970-1511	DELAWARE							Corporation		withinFiveYears	2025
0002095067-25-000001	YES	101	0002095067	ECP VI Private Investors, LLC	390 MADISON AVENUE	FLOOR 32	NEW YORK	NY	NEW YORK	10017	212-464-0113	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001894153-25-000004	YES	101	0001894153	Metallomix, Inc	175 SW 7TH ST	SUITE 1702	MIAMI	FL	FLORIDA	33130	305-331-1213	FLORIDA				Nomax Therapeutics, Inc	Nomax Therapeitics, Inc		Corporation		withinFiveYears	2021
0001363757-25-000002	YES	101	0001363757	PCA, LP	PEAK TEN MANAGEMENT GP, LLC	29 WINDING LANE	GREENWICH	CT	CONNECTICUT	06831	212-716-2656	DELAWARE				PCA LP	Peak Ten Management LP	Lanexa Global Management, LP	Limited Partnership		overFiveYears	
0001498382-25-000004	YES	101	0001498382	TuHURA Biosciences, Inc./NV	10500 UNIVERSITY CENTER DR.	SUITE 110	TAMPA	FL	FLORIDA	33612	813-875-6600	NEVADA				Kintara Therapeutics, Inc.	DelMar Pharmaceuticals, Inc.	Berry Only Inc.	Corporation		overFiveYears	
0000950142-25-002928	YES	101	0002091288	OHA Liquid MAC Fund, L.P.	201 MAIN STREET	SUITE 1250	FORT WORTH	TX	TEXAS	76102	817-215-2800	CAYMAN ISLANDS							Other	Exempted Limited Partnership	withinFiveYears	2025
0002093045-25-000002	YES	101	0002093045	5Up3Down Fund LP	c/o 5Up3Down LLC	60 STATE STREET, SUITE 101	PEORIA	IL	ILLINOIS	61602	309-680-1212	ILLINOIS							Limited Partnership		withinFiveYears	2025
0000914062-25-000004	YES	101	0002095753	OCIP IXDC Texas, LLC	11720 AMBER PARK DRIVE	SUITE 425	ALPHARETTA	GA	GEORGIA	30009	770-415-0595	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001966235-25-000002	YES	101	0001966235	iCapital - BH Alpha Strategies Access Fund (Offshore), L.P.	C/O ICAPITAL HF GP, LLC	60 EAST 42ND STREET, 26TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2023
0002096072-25-000001	YES	101	0002096072	Ameru Global Investors Fund 1 LLC	1325 SATELLITE BLVD NW	BUILDING 200, SUITE 201	SUWANEE	GA	GEORGIA	30024-4651	678 780 6558	TENNESSEE							Limited Liability Company		withinFiveYears	2025
0001606306-25-000002	YES	101	0001606306	JAMESTOWN Premier Property Fund (OP Feeder), L.P.	JAMESTOWN, Ponce City Market, 7th Floor	675 PONCE DE LEON AVE NE	ATLANTA	GA	GEORGIA	30308	770-805-1000	DELAWARE							Limited Partnership		overFiveYears	
0002094097-25-000001	YES	101	0002094097	ISAIAH MHC INVESTORS LLC	1521 CONCORD PIKE SUITE 201		WILMINGTON	DE	DELAWARE	19803	9088840828	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002091931-25-000001	YES	101	0002091931	Soundcore Fund III REP CI-A, LP	489 FIFTH AVENUE, 20TH FLOOR		NEW YORK	NY	NEW YORK	10017	(212) 812-1180	DELAWARE							Limited Partnership		withinFiveYears	2025
0000908834-25-000322	YES	101	0002052294	Western Industries RBIC, L.P.	6611 S. DEVONSHIRE COURT		SPOKANE	WA	WASHINGTON	99223	206-604-9488	DELAWARE							Limited Partnership		withinFiveYears	2023
0002094689-25-000001	YES	101	0002094689	Automated Genius Labs, Inc.	16216 BAXTER ROAD	SUITE 190	CHESTERFIELD	MO	MISSOURI	63017	800-507-1945	DELAWARE							Corporation		withinFiveYears	2025
0001755010-25-000003	YES	101	0001755010	EPALEX Corp	1049 EL MONTE AVENUE, SUITE C 585		MOUNTAIN VIEW	CA	CALIFORNIA	94040	659-946-3366 X700	DELAWARE							Corporation		overFiveYears	
0002091933-25-000001	YES	101	0002091933	Soundcore Fund III REP CI, LP	489 FIFTH AVENUE, 20TH FLOOR		NEW YORK	NY	NEW YORK	10017	(212) 812-1180	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095944-25-000001	YES	101	0002095944	Bespoke Industrial Evergreen Income Fund, LP	14142 DENVER WEST PARKWAY	SUITE 101	LAKEWOOD	CO	COLORADO	80401	720-438-8870	DELAWARE							Limited Partnership		withinFiveYears	2025
0002095283-25-000001	YES	101	0002095283	Daybreak Ventures Opportunities 1, LLC	161 W 15TH ST, APT 4F		NEW YORK	NY	NEW YORK	10011	(520) 820-3617	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002095829-25-000001	YES	101	0002095829	Origins AI Inc	344 S WARREN STREET, SUITE 200		SYRACUSE	NY	NEW YORK	13202	315-430-5672	DELAWARE							Corporation		withinFiveYears	2025
0001537113-25-000002	YES	101	0001537113	JAMESTOWN Premier Property Fund, L.P.	JAMESTOWN, PONCE CITY MARKET, 7TH FLOOR	675 PONCE DE LEON AVE NE	ATLANTA	GA	GEORGIA	30308	770-805-1000	DELAWARE							Limited Partnership		overFiveYears	
0001640334-25-001998	YES	101	0001621221	ARTELO BIOSCIENCES, INC.	505 Lomas Santa Fe	Suite 160	Solana Beach	CA	CALIFORNIA	92075	858-925-7049	NEVADA				REACTIVE MEDICAL INC.	KNIGHT KNOX DEVELOPMENT CORP.		Corporation		overFiveYears	
0000728240-25-000002	YES	101	0000728240	METROPOLITAN TOWER LIFE INSURANCE CO	METROPOLITAN TOWER LIFE INSURANCE CO	5601 SOUTH 59TH STREET	LINCOLN	NE	NEBRASKA	68516	212-578-9500	NEBRASKA				GENERAL AMERICAN LIFE INSURANCE Co	GENERAL AMERICAN LIFE INSURANCE CO		Corporation		overFiveYears	
0001289595-25-000002	YES	101	0001289595	MAK One Fund LP	MAK CAPITAL ONE LLC	590 MADISON AVENUE, 31ST FLOOR	NEW YORK	NY	NEW YORK	10022	212-486-3291	DELAWARE				MAK One Fund L P			Limited Partnership		overFiveYears	
0002086430-25-000001	YES	101	0002086430	Fund FG-ASP a series of Forge Investments LLC	4 EMBARCADERO CENTER	SUITE 1500	SAN FRANCISCO	CA	CALIFORNIA	94111	800-279-7754	DELAWARE							Limited Liability Company		overFiveYears	
0002091188-25-000001	YES	101	0002091188	Brighton 48 LLC	928 DINOSAUR DR.		ERIE	CO	COLORADO	80516	720-231-7250	COLORADO							Limited Liability Company		withinFiveYears	2025
0002051294-25-000003	YES	101	0002051294	Noetic Capital Partners LP	100 WILSHIRE BLVD	SUITE 700	SANTA MONICA	CA	CALIFORNIA	90401	424-353-5643	DELAWARE							Limited Partnership		withinFiveYears	2024
0002089853-25-000001	YES	101	0002089853	AVSF - Kapital 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002094431-25-000001	YES	101	0002094431	Aspex Master Access LLC	200 WEST STREET		NEW YORK	NY	NEW YORK	10282-2198	(212) 902-1000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001231919-25-000455	YES	101	0002038779	Latii Inc.	895 Broadway, Floor 4		NEW YORK	NY	NEW YORK	10003	332 288 8476	DELAWARE							Corporation		withinFiveYears	2022
0002096001-25-000001	YES	101	0002096001	Garage Syndicate Venture LLC - Series 4	8 THE GREEN	SUITE 13283	DOVER	DE	DELAWARE	19901	6504077715	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002043555-25-000002	YES	101	0002043555	Utah Resort Investment S LLC	311 E. CHICAGO STREET, SUITE 510		MILWAUKEE	WI	WISCONSIN	53202	414.431.0742	WISCONSIN							Limited Liability Company		withinFiveYears	2023
0002060755-25-000052	YES	101	0001307926	South Star Battery Metals Corp.	SUITE 1507 - 1030 WEST GEORGIA STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 2Y3	7787734560	BRITISH COLUMBIA, CANADA				South Star Mining Corp.	Stem 7 Capital Inc.	Canada Gold Corp	Corporation		overFiveYears	
0002096183-25-000001	YES	101	0002096183	Litquidity Venutes Fund LLC - Series 29	8 THE GREEN	SUITE 13283	DOVER	DE	DELAWARE	19901	5742290642	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002096086-25-000001	YES	101	0002096086	Polis MedTech Ventures LLC - Series 4	8 THE GREEN	SUITE 13283	DOVER	DE	DELAWARE	19901	480-889-4076	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002095362-25-000001	YES	101	0002095362	Exponent Fund LP	701 CINNABAR COURT		WESTWORTH VILLAGE	TX	TEXAS	76114	817-894-2909	DELAWARE							Limited Partnership		withinFiveYears	2025
0002040202-25-000007	YES	101	0002040202	PW Map Ltd	c/o Maples Corporate Services Limited	309 UGLAND HOUSE	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	561-741-0820	CAYMAN ISLANDS				PC Map Ltd			Other	Cayman Islands - Exempted Company	withinFiveYears	2022
0002093742-25-000001	YES	101	0002093742	IV Series 17A, a Series of Ineffable Ventures Series, LLC	1266 EAST MAIN STREET	SUITE 700R	STAMFORD	CT	CONNECTICUT	06902	203-682-6414	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001923589-25-000008	YES	101	0001923589	PW MAP FUND LP	3801 PGA BLVD	SUITE 500	PALM BEACH GARDENS	FL	FLORIDA	33410	561-340-1373	DELAWARE				PC MAP FUND LP			Limited Partnership		withinFiveYears	2022
0001959407-25-000006	YES	101	0001959407	FG Communities, Inc.	6408 Bannington Dr		Charlotte	NC	NORTH CAROLINA	28226	855-935-7368	NEVADA							Corporation		withinFiveYears	2022
0001628645-25-000003	YES	101	0001628645	DL Private Variable Account A	230 THIRD AVENUE, 6TH FLOOR		WALTHAM	MA	MASSACHUSETTS	02451	7817908774	DELAWARE							Other	Insurance Company Separate Account	overFiveYears	
